QUERY;Página
Não;https://santander.com.br/sustentabilidade/negocios-socioambientais
Não;https://santander.com.br/sustentabilidade/gestao-de-atividades/meio-ambiente
Não;https://santander.com.br/sustentabilidade/gestao-de-atividades
Não;https://santander.com.br/sustentabilidade
Não;https://santander.com.br/campanhas/programa-ole
Não;https://santander.com.br/sustentabilidade/negocios-socioambientais/para-voce
Não;https://santander.com.br/creditos-e-financiamentos-para-empresas/expansao-de-negocios/cdc-sustentavel
Não;https://santander.com.br/creditos-e-financiamentos-para-empresas/expansao-de-negocios/capital-de-giro-sustentavel
Não;https://santander.com.br/campanhas/acesso-wifi
Não;https://santander.com.br/investimentos-e-previdencia/letra-imobiliaria-garantida
Não;https://santander.com.br/sustentabilidade/gestao-de-atividades/gestao-de-risco
Não;https://santander.com.br/agronegocio/outros-financiamentos-e-emprestimos/cdc-agro-socioambienal
Não;https://santander.com.br/sustentabilidade/negocios-socioambientais/green-bonds
Não;https://santander.com.br/amigodevalor/apae-aguai-sp
Não;https://santander.com.br/campanhas/work-cafe
Sim;https://santander.com.br/amigodevalor/arte-cultura-esporte
Não;https://santander.com.br/amigodevalor/historia-das-historias
Não;https://santander.com.br/amigodevalor/ana-ataide
Não;https://santander.com.br/amigodevalor/arvore-vida
Não;https://santander.com.br/amigodevalor/projeto-aguia
Não;https://santander.com.br/amigodevalor/oasis
Não;https://santander.com.br/amigodevalor/mudando-destinos
Não;https://santander.com.br/amigodevalor/projeto-criar
Não;https://santander.com.br/amigodevalor/labconecta
Não;https://santander.com.br/amigodevalor/anfiteatro-saber
Não;https://santander.com.br/amigodevalor/juventude
Não;https://santander.com.br/amigodevalor/cenprhe
Não;https://santander.com.br/amigodevalor/investindo-futuro
Não;https://santander.com.br/amigodevalor/acolher-proteger
Não;https://santander.com.br/amigodevalor/educar-transformar
Não;https://santander.com.br/sustentabilidade/negocios-socioambientais/para-sua-empresa
Não;https://santander.com.br/campanhas/universidade
Sim;https://santander.com.br/campanhas/vem-pro-santander
Não;https://santander.com.br/sustentabilidade/noticias/amazonia-tem-pressa
Não;https://santander.com.br/conta-corrente-pessoa-fisica/informacoes/santander-portabilidade
Não;https://santander.com.br/sustentabilidade/noticias/futuro-das-energias-renovaveis
Não;https://santander.com.br/consorcio
Não;https://santander.com.br/sustentabilidade/noticias/16-edicao-programa-amigo-de-valor
Não;https://santander.com.br/comercio-exterior-e-cambio/servicos-internacionais/assinatura-eletronica
Não;https://santander.com.br/sustentabilidade/negocios-socioambientais/empreendedorismo
Não;https://santander.com.br/cartoes-santander/samsung-pay
Não;https://santander.com.br/atendimento-para-voce/novo-internet-banking
Não;https://santander.com.br/sustentabilidade/gestao-de-atividades/funcionarios
Não;https://santander.com.br/horarios-final-de-ano
Não;https://santander.com.br/sustentabilidade/educacao-financeira/definir-e-realizar-objetivos
Não;https://santander.com.br/creditos-e-financiamentos/para-voce/portabilidade-credito-consignado
Não;https://santander.com.br/investimentos-e-previdencia/carteira-perfil-balanceado
Não;https://santander.com.br/investimentos-e-previdencia/carteira-perfil-agressivo
Não;https://santander.com.br/campanhas/seguros
Não;https://santander.com.br/campanhas/santanderon
Não;https://santander.com.br/sustentabilidade/sociedade/inclusao-bancaria
Não;https://santander.com.br/sustentabilidade/posicionamento/participacao-em-foruns
Não;https://santander.com.br/sustentabilidade/funcionarios/diversidade
Não;https://santander.com.br/autocompara/seguradoras/allianz
Não;https://santander.com.br/autocompara/seguradoras/hdi
Não;https://santander.com.br/autocompara/seguradoras/sompo
Não;https://santander.com.br/autocompara/seguradoras/sulamerica
Não;https://santander.com.br/autocompara/seguradoras/tokio-marine
Não;https://santander.com.br/autocompara/seguradoras/zurich
Não;https://santander.com.br/autocompara/seguradoras
Não;https://santander.com.br/campanhas/produtos
Não;https://santander.com.br/campanhas/produtos-2
Não;https://santander.com.br/campanhas/disclaimer-carnaval
Não;https://santander.com.br/sustentabilidade/gestao-de-atividades/clientes
Não;https://santander.com.br/sustentabilidade/negocios-socioambientais/plano-empresario-sustentavel
Não;https://santander.com.br/sustentabilidade/clientes/ciclo-de-vida
Não;https://santander.com.br/cartao-credito-santander/123
Não;https://santander.com.br/cartao-credito-santander/play
Não;https://santander.com.br/cartao-credito-santander/aadvantage-platinum
Não;https://santander.com.br/cartao-credito-santander/aadvantage-black
Não;https://santander.com.br/conta-pessoa-juridica/mei
Não;https://santander.com.br/capitalizacao
Não;https://santander.com.br/autocompara/seguradoras/liberty
Não;https://santander.com.br/sustentabilidade/noticias/resultados-historicos
Não;https://santander.com.br/campanhas/isencao-de-tarifas-pj
Não;https://santander.com.br/educacao-financeira/como-comecar
Não;https://santander.com.br/campanhas/portas-abertas
Não;https://santander.com.br/educacao-financeira/orientacao-financeira
Não;https://santander.com.br/educacao-financeira/tem-um-plano-definido
Não;https://santander.com.br/campanhas/melhor-para-investir
Não;https://santander.com.br/sustentabilidade/noticias/futuro-dos-negocios
Não;https://santander.com.br/conta-corrente-pessoa-fisica/santander-private/santander-family-office
Não;https://santander.com.br/sustentabilidade/noticias/amigo-de-valor-registra-mais-um-ano-de-crescimento
Não;https://santander.com.br/institucional-santander/seguranca/seguranca-da-informacao
Não;https://santander.com.br/educacao-financeira/coaching-da-prosperidade
Não;https://santander.com.br/educacao-financeira/planejar-e-organizar-contas
Não;https://santander.com.br/educacao-financeira/usar-os-produtos-financeiros-a-seu-favor
Não;https://santander.com.br/educacao-financeira/reorganizar-e-quitar-dividas
Não;https://santander.com.br/tarifas-e-pacotes-pessoa-fisica
Não;https://santander.com.br/seguro-empresarial/plano-odonto-especial-empresas
Não;https://santander.com.br/conta-pessoa-juridica/ofertas/instituicoes-religiosas
Não;https://santander.com.br/campanhas/stefanini
Não;https://santander.com.br/assessoria-financeira-e-mercado-de-capitais/ofertas-publicas
Não;https://santander.com.br/sustentabilidade/posicionamento/governanca
Não;https://santander.com.br/campanhas/dia-das-maes
Não;https://santander.com.br/sustentabilidade/noticia/inscricoes-para-segundo-premio-novo-agro
Não;https://santander.com.br/sustainability/renewable-energy
Não;https://santander.com.br/sustentabilidade/educacao-financeira/organizar-e-quitar-dividas
Não;https://santander.com.br/sustentabilidade/educacao-financeira/planejar-e-organizar-as-contas
Não;https://santander.com.br/sustentabilidade/educacao-financeira/usar-os-produtos-financeiros-a-seu-favor
Não;https://santander.com.br/sustentabilidade/educacao-financeira
Não;https://santander.com.br/sustainability/responsible-agribusiness
Não;https://santander.com.br/capitalizacao/din-din-empresarial
Não;https://santander.com.br/institucional-santander/seguranca/politica-de-privacidade
Não;https://santander.com.br/sustentabilidade/noticias/encontro-fornecedores
Não;https://santander.com.br/sustentabilidade/noticias/parceiros-em-acao-ganha-site-com-cursos-online
Não;https://santander.com.br/sustentabilidade/noticias/santander-leva-sustentabilidade-a-agrishow
Não;https://santander.com.br/campanhas/cambio
Não;https://santander.com.br/seguros/seguro-viagem/como-contratar
Não;https://santander.com.br/seguros
Não;https://santander.com.br/investimentos-e-previdencia/informacoes-de-investimentos/ofertas-de-fundos-van-gogh
Não;https://santander.com.br/organizeja
Não;https://santander.com.br/campanhas/marinha
Não;https://santander.com.br/analise-economica/international-reports
Não;https://santander.com.br/conta-corrente-pessoa-fisica/santander-universidades
Não;https://santander.com.br/campanhas/urubupunga
Não;https://santander.com.br/investimentos-e-previdencia/informacoes-de-investimentos/ofertas-de-fundos-private
Não;https://santander.com.br/campanhas/semdivida
Não;https://santander.com.br/campanhas/ela
Não;https://santander.com.br/sustentabilidade/noticias/abastecido-por-energia-renovavel
Não;https://santander.com.br/campanhas/renegociacao-sem-alcada-pessoa-juridica
Não;https://santander.com.br/campanhas/renegociacao-sem-oferta-pessoa-fisica
Não;https://santander.com.br/sustentabilidade/central-de-resultados
Não;https://santander.com.br/educacao-financeira/saiba-tudo-que-seu-aplicativo-de-banco-pode-fazer
Não;https://santander.com.br/campanhas/voandojuntos
Não;https://santander.com.br/institucional-santander/cultura/santander-cultural
Não;https://santander.com.br/seguros/para-voce/plano-odonto-especial
Não;https://santander.com.br/campanhas/zara
Não;https://santander.com.br/atendimento-para-voce/boletos/emissao-boleto-vencido
Não;https://santander.com.br/empresas
Não;https://santander.com.br/campanhas/disclaimer-pais
Não;https://santander.com.br/campanhas/ferias
Não;https://santander.com.br/docs/financeira-maisconta
Não;https://santander.com.br/campanhas/bateuganhou
Não;https://santander.com.br/universidades/credi-universitario
Sim;https://santander.com.br/seguros/seguro-imoveis/seguro-residencial
Não;https://santander.com.br/conta-corrente-pessoa-fisica
Não;https://santander.com.br/seguros/seguro-imoveis/seguro-residencial-parcial
Não;https://santander.com.br/seguros/seguro-imoveis/seguro-residencial-e-negocios
Não;https://santander.com.br/seguros/seguro-imoveis/seguro-residencial-veraneio
Não;https://santander.com.br/seguros/seguro-imoveis/seguro-residencial-premiado
Não;https://santander.com.br/seguros/seguro-imoveis
Não;https://santander.com.br/campanhas/pais
Não;https://santander.com.br/seguros/para-cartao/seguro-cartao-mais
Não;https://santander.com.br/seguros/para-cartao/seguro-cartao-basico
Não;https://santander.com.br/seguros/para-cartao/seguro-cartao-universitario
Não;https://santander.com.br/seguros/para-cartao-desconsiderar
Sim;https://santander.com.br/seguros/para-cartao
Não;https://santander.com.br/seguros/para-cartao/seguro-cartao-completo
Não;https://santander.com.br/campanhas/renegociar
Não;https://santander.com.br/reneg-general
Não;https://santander.com.br/sustentabilidade/posicionamento/reconhecimentos
Não;https://santander.com.br/campanhas/pais/fluxo-de-caixa
Não;https://santander.com.br/amigodevalor/fortalecendo-lacos
Não;https://santander.com.br/universidades
Não;https://santander.com.br/campanhas/pais/credito
Não;https://santander.com.br/campanhas/pais/cartoes
Não;https://santander.com.br/campanhas/pais/veiculos
Não;https://santander.com.br/campanhas/pais/investimento-pj
Não;https://santander.com.br/campanhas/pais/seguros
Não;https://santander.com.br/campanhas/pais/seguros-pj
Não;https://santander.com.br/investimentos/informacoes-de-investimentos/oferta-de-fundos-governos
Não;https://santander.com.br/conversa-investimentos-6-3
Não;https://santander.com.br/conversa-investimentos-6-2
Não;https://santander.com.br/investimentos/lf
Não;https://santander.com.br/investimentos/fundos-di
Não;https://santander.com.br/investimentos/fundos-de-investimento
Sim;https://santander.com.br/investimentos/informacoes-de-investimentos
Não;https://santander.com.br/investimentos/informacoes-de-investimentos/oferta-de-fundos-ne
Não;https://santander.com.br/investimentos/planejamento-para-12-meses
Não;https://santander.com.br/investimentos/produtos-corporate-e-global-corporate
Não;https://santander.com.br/investimentos/compromissadas
Não;https://santander.com.br/investimentos/cdb-progressivo
Não;https://santander.com.br/investimentos/cdb-di
Não;https://santander.com.br/investimentos/contamax-cdb-di-empresarial
Não;https://santander.com.br/investimentos/planejamento-de-longo-prazo
Não;https://santander.com.br/investimentos/informacoes-de-investimentos/oferta-de-fundos-corporate
Não;https://santander.com.br/investimentos/cdb-pre
Não;https://santander.com.br/investimentos/informacoes-de-investimentos/oferta-de-fundos-gcb
Não;https://santander.com.br/investimentos
Não;https://santander.com.br/cartao-credito-santander/unique-black
Não;https://santander.com.br/cartoes-santander/solucoes-de-pagamento/parcelamento-de-fatura
Não;https://santander.com.br/cartoes-santander/solucoes-de-pagamento/total-parcelado
Não;https://santander.com.br/cartao-credito-santander/upgrade-cartoes
Não;https://santander.com.br/campanhas/ping-pong
Não;https://santander.com.br/autocompara-seguros
Não;https://santander.com.br/din-din-empresarial-garantia
Não;https://santander.com.br/cartao-credito-santander/aadvantage-gold
Não;https://santander.com.br/cibonificado
Não;https://santander.com.br/campanhas/bateu-ganhou
Não;https://santander.com.br/educacao-financeira
Não;https://santander.com.br/amigodevalor/apadrinhamento
Não;https://santander.com.br/amigodevalor/blusoft
Não;https://santander.com.br/amigodevalor/fortalecer
Não;https://santander.com.br/amigodevalor/centrojuventude
Não;https://santander.com.br/amigodevalor/futuromelhor
Não;https://santander.com.br/amigodevalor/lar-acolhedor
Não;https://santander.com.br/amigodevalor/vida-nova-cidadania
Não;https://santander.com.br/amigodevalor/medida-socioeducativa
Não;https://santander.com.br/amigodevalor/caminho-futuro
Não;https://santander.com.br/amigodevalor/transformando-realidades
Não;https://santander.com.br/amigodevalor/construindo-vinculos
Não;https://santander.com.br/amigodevalor/construindo-sonhos
Não;https://santander.com.br/amigodevalor/projeto-salesianos
Não;https://santander.com.br/amigodevalor/persevere
Não;https://santander.com.br/amigodevalor/nacad
Não;https://santander.com.br/amigodevalor/plantvida
Não;https://santander.com.br/amigodevalor/ciranda-vida
Não;https://santander.com.br/amigodevalor/cae
Não;https://santander.com.br/amigodevalor/programa-integrado
Não;https://santander.com.br/amigodevalor/meninos-meninas-alegria
Não;https://santander.com.br/amigodevalor/re-nascer
Não;https://santander.com.br/amigodevalor/minha-cidade
Não;https://santander.com.br/amigodevalor/renascer-pe
Não;https://santander.com.br/amigodevalor/lar-mana
Não;https://santander.com.br/amigodevalor/espaco-amigo
Não;https://santander.com.br/amigodevalor/arteterapia-inclusao
Não;https://santander.com.br/amigodevalor/resgatando-valores
Não;https://santander.com.br/amigodevalor/olhando-futuro
Não;https://santander.com.br/amigodevalor/elpis
Não;https://santander.com.br/amigodevalor/caminho-cidadania
Não;https://santander.com.br/amigodevalor/catavento
Não;https://santander.com.br/amigodevalor/fazer-acontecer
Não;https://santander.com.br/amigodevalor/creace-tea
Não;https://santander.com.br/amigodevalor/superacao
Não;https://santander.com.br/amigodevalor/pirajui-sp
Não;https://santander.com.br/amigodevalor/acolher-para-proteger
Não;https://santander.com.br/amigodevalor/colhendo-futuro
Não;https://santander.com.br/amigodevalor/projeto-reviver-ma
Não;https://santander.com.br/amigodevalor/paff
Não;https://santander.com.br/amigodevalor/servico-convivencia
Não;https://santander.com.br/amigodevalor/projeto-arte
Não;https://santander.com.br/amigodevalor/protagonismo-reafirmacao
Não;https://santander.com.br/amigodevalor/jovem-acao
Não;https://santander.com.br/amigodevalor/fortalecendo-cidadania
Não;https://santander.com.br/amigodevalor/conviver
Não;https://santander.com.br/amigodevalor/casa-funcional
Não;https://santander.com.br/amigodevalor/passo-amigo
Não;https://santander.com.br/amigodevalor/brincando-aprendendo
Não;https://santander.com.br/amigodevalor/incluir-amanha
Não;https://santander.com.br/amigodevalor/compartilhar-solidarizar
Não;https://santander.com.br/amigodevalor/comoparticipar
Não;https://santander.com.br/amigodevalor/resultados
Não;https://santander.com.br/sustentabilidade/sociedade/amigo-de-valor
Não;https://santander.com.br/sustentabilidade/noticia/venha-correr-e-apoiar-amigo-de-valor
Não;https://santander.com.br/tjsp
Não;https://santander.com.br/ofertas-publicas/material-publicitario
Não;https://santander.com.br/atendimento-para-voce/app-santander
Não;https://santander.com.br/atendimento-para-voce/app-santander-desk
Não;https://santander.com.br/agronegocio/outros-financiamentos-e-emprestimos/consorcio-de-veiculos-e-agronegocios
Não;https://santander.com.br/creditos-e-financiamentos/para-sua-casa/consorcio-de-imoveis
Não;https://santander.com.br/campanhas/pcrj
Não;https://santander.com.br/docs/design-system
Sim;https://santander.com.br/seguros/para-voce/seguro-acidentes-pessoais-sob-medida
Sim;https://santander.com.br/seguros/acidentespessoais
Não;https://santander.com.br/seguros/para-voce/seguro-acidentes-pessoais-hospitalar-premiado
Não;https://santander.com.br/seguros/para-voce/seguro-funeral
Não;https://santander.com.br/seguros/para-voce/seguro-vida-premium
Sim;https://santander.com.br/seguros/vida
Não;https://santander.com.br/seguros/para-voce/seguro-de-vida-homem
Sim;https://santander.com.br/seguros/para-voce/seguro-de-vida-premiado
Sim;https://santander.com.br/seguros/para-voce/seguro-de-vida-select
Sim;https://santander.com.br/seguros/para-voce/seguro-de-vida-mulher
Sim;https://santander.com.br/seguros/para-voce/seguro-de-vida-van-gogh
Não;https://santander.com.br/cartoes-correspondentes-bancarios
Não;https://santander.com.br/servicos-financeiros/solucoes-para-gestao-de-caixa/cash-jud
Não;https://santander.com.br/servicos-financeiros/solucoes-de-recebimento/debito-automatico
Não;https://santander.com.br/servicos-financeiros/solucoes-de-recebimento/ordem-de-credito-por-teleprocessamento
Não;https://santander.com.br/servicos-financeiros/solucoes-para-gestao-de-caixa/cash-balance
Não;https://santander.com.br/servicos-financeiros/solucoes-de-pagamento/debito-direto-autorizado-dda
Não;https://santander.com.br/servicos-financeiros/solucoes-de-pagamento/recarga-de-telefones-pre-pagos
Não;https://santander.com.br/servicos-financeiros/solucoes-de-pagamento/pagamento-a-fornecedores
Não;https://santander.com.br/servicos-financeiros/solucoes-de-recebimento/cobrancas
Não;https://santander.com.br/servicos-financeiros/solucoes-para-gestao-de-caixa
Não;https://santander.com.br/servicos-financeiros
Não;https://santander.com.br/servicos-financeiros/solucoes-de-recebimento/custodia-de-cheques
Não;https://santander.com.br/servicos-financeiros/solucoes-de-recebimento
Não;https://santander.com.br/servicos-financeiros/solucoes-de-pagamento
Não;https://santander.com.br/servicos-financeiros/folha-de-pagamentos/pagamentos-de-salarios
Não;https://santander.com.br/servicos-financeiros/solucoes-para-gestao-de-caixa/extrato-eletronico
Não;https://santander.com.br/servicos-financeiros/folha-de-pagamentos
Não;https://santander.com.br/servicos-financeiros/solucoes-de-pagamento/pagamento-de-tributos
Não;https://santander.com.br/servicos-financeiros/solucoes-para-gestao-de-caixa/conta-escrow
Não;https://santander.com.br/parceiros-imobiliarios
Não;https://santander.com.br/portalparceiros
Não;https://santander.com.br/campanhas/aadvantage
Não;https://santander.com.br/investimentos-e-previdencia/debentures-private
Não;https://santander.com.br/sustainability/activity-management/socio-environmental-risk
Não;https://santander.com.br/sustainability/management-activities/integrated-risk-management
Não;https://santander.com.br/sustainability/employees/health-and-safety
Não;https://santander.com.br/autocompara
Não;https://santander.com.br/seguros/para-emprestimo/seguro-protecao-consignado-total-com-desemprego
Não;https://santander.com.br/seguros/para-emprestimo/seguro-protecao-consignado-total
Não;https://santander.com.br/seguros/titulos-nao-comercializados
Não;https://santander.com.br/seguro-empresarial/para-emprestimo/seguro-limite-da-conta-empresa-protegido
Não;https://santander.com.br/seguro-empresarial/para-emprestimo/seguro-capital-giro-protegido
Não;https://santander.com.br/seguro-empresarial/para-emprestimo/seguro-capital-de-giro-protegido
Não;https://santander.com.br/seguros/para-emprestimo/seguro-consignado-com-desemprego
Não;https://santander.com.br/seguros/para-emprestimo/seguro-consignado-protegido
Não;https://santander.com.br/seguros/para-emprestimo/cdc-protegido
Não;https://santander.com.br/seguros/para-emprestimo/seguro-cdc-premiado
Não;https://santander.com.br/seguros/para-voce/seguro-renda-medicos
Não;https://santander.com.br/sustainability/activity-management/natural-resources-management
Não;https://santander.com.br/sustainability/social-environmental-business/agribusiness
Não;https://santander.com.br/creditos-e-financiamentos/para-veiculos-e-maquinas/consorcio-de-veiculos
Não;https://santander.com.br/sustainability/positioning/policies
Não;https://santander.com.br/docs/saleskitselect2019
Não;https://santander.com.br/ofertas-publicas/material-publicitario/rumo-sa
Não;https://santander.com.br/campanhas/escolhaesua
Não;https://santander.com.br/campanhas/zfdobrasil
Não;https://santander.com.br/cartoes-pessoa-juridica/gestao-de-negocios/cartao-santander-viagem
Não;https://santander.com.br/cartoes-pessoa-juridica/gestao-de-negocios/cartao-santander-hotel
Não;https://santander.com.br/conv-cartoes-pj-2-3
Não;https://santander.com.br/cartoes-pessoa-juridica/gestao-de-negocios/cartao-santander-air-plus-corporate
Sim;https://santander.com.br/cartoes-pessoa-juridica/cartoes-de-beneficios
Não;https://santander.com.br/cartoes-pessoa-juridica
Não;https://santander.com.br/cartoes-pessoa-juridica/gestao-de-negocios
Não;https://santander.com.br/cartoes-pessoa-juridica/gestao-de-negocios/cartao-santander-corporate
Não;https://santander.com.br/conv-cartoes-pj-2-2
Não;https://santander.com.br/seguros/para-emprestimo/seguro-cp-premiado-com-desemprego
Não;https://santander.com.br/seguros/para-emprestimo/seguro-protecao-cobertura-premiada
Não;https://santander.com.br/consorcio-portal-consorciado
Não;https://santander.com.br/sustainability/employee/satisfaction-and-engagement
Não;https://santander.com.br/sustainability/activity-management/financial-education-management
Não;https://santander.com.br/sustentabilidade/negocios-socioambientais/energias-renovaveis
Não;https://santander.com.br/cartoes-pessoa-juridica/gestao-de-negocios/cartao-santander-negocio-empresa-platinum
Não;https://santander.com.br/sustentabilidade/noticias/inclusao-por-meio-da-equoterapia
Não;https://santander.com.br/atendimento-lojas-shopping-sabado
Não;https://santander.com.br/cartao-credito-santander/cartao-adicional
Não;https://santander.com.br/creditos-e-financiamentos/para-sua-casa/consorcio-sustentavel
Não;https://santander.com.br/sustentabilidade/noticias/a-conquista-direito-de-sonhar
Não;https://santander.com.br/sustentabilidade/noticias/santander-sustentavel-mundo-dow-jones
Não;https://santander.com.br/sustentabilidade/noticias/eles-ganham-um-plano-para-a-vida
Não;https://santander.com.br/campanhas/conta-cartao
Não;https://santander.com.br/sustentabilidade/noticias/uma-casa-que-acolhe
Não;https://santander.com.br/cartao-credito-santander/shell-internacional
Não;https://santander.com.br/campanhas/conta-cartao-nova-2019
Não;https://santander.com.br/sustentabilidade/noticia/lugar-de-crianca-e-na-familia
Não;https://santander.com.br/sustentabilidade/noticia/adolescentes-encontram-uma-estrela-guia
Não;https://santander.com.br/campanhas/conta-cartao-nova
Não;https://santander.com.br/campanhas/responsaprospera
Não;https://santander.com.br/sustentabilidade/noticia/no-lugar-de-abusos-educacao
Não;https://santander.com.br/campanhas/ganhouemdobro
Não;https://santander.com.br/sustentabilidade/noticias/uma-corrente-poderosa
Não;https://santander.com.br/campanhas/universidades
Não;https://santander.com.br/seguros/para-voce/seguro-renda-getnet
Não;https://santander.com.br/sustentabilidade/noticia/autoconfiaca-movida-a-musica
Não;https://santander.com.br/sustentabilidade/noticia/uma-cidade-para-todos
Não;https://santander.com.br/sustentabilidade/noticia/fila-nunca-mais
Não;https://santander.com.br/sustentabilidade/funcionarios/satisfacao-e-engajamento
Não;https://santander.com.br/sustentabilidade/negocios-socioambientais/agronegocio
Não;https://santander.com.br/sustentabilidade/gestao-de-atividades/gestao-de-recursos
Não;https://santander.com.br/sustentabilidade/gestao-de-atividades/gestao-educacao-financeira
Sim;https://santander.com.br/sustentabilidade/funcionarios/saude-e-seguranca
Não;https://santander.com.br/sustentabilidade/gestao-de-atividades/risco-socioambiental
Não;https://santander.com.br/sustentabilidade/sociedade/parceiros-em-acao
Não;https://santander.com.br/rpps
Não;https://santander.com.br/sustentabilidade/gestao-de-atividades/risco-gestao-integrada
Não;https://santander.com.br/campanhas/seguro-vida-premiado
Não;https://santander.com.br/cartoes-santander/solucoes-de-pagamento/super-credito
Não;https://santander.com.br/educacao-financeira/nome-negativado
Não;https://santander.com.br/investimentos-e-previdencia/cri
Não;https://santander.com.br/investimentos-e-previdencia/cra
Não;https://santander.com.br/educacao-financeira/como-abrir-conta-corrente
Não;https://santander.com.br/educacao-financeira/beneficios-conta-corrente
Não;https://santander.com.br/educacao-financeira/black-friday
Não;https://santander.com.br/docs/condicoesbw2019
Não;https://santander.com.br/campanhas/ficacomigo
Não;https://santander.com.br/sustainability/society/partners-in-action
Não;https://santander.com.br/creditos-e-financiamentos/para-sua-casa/credito-imobiliario
Sim;https://santander.com.br/creditoimobiliario/santander-e-magazine-luiza
Não;https://santander.com.br/cartaoonline
Não;https://santander.com.br/educacao-financeira/negociacao-orientacao
Não;https://santander.com.br/educacao-financeira/semana-negociacao
Não;https://santander.com.br/testepublicacaoagendada
Não;https://santander.com.br/educacao-financeira/decimo-terceiro-salario
Não;https://santander.com.br/atendimento-para-voce/boletos/emissao-2-via-boleto
Não;https://santander.com.br/conta-corrente-pessoa-fisica/santander-portabilidade
Não;https://santander.com.br/sustainability/socio-environmental-business/renewable-energy
Não;https://santander.com.br/sustentabilidade/posicionamento/compromissos
Não;https://santander.com.br/sustainability/positioning/commitments
Não;https://santander.com.br/conv-agro-8-2
Não;https://santander.com.br/conv-agro-16-1
Não;https://santander.com.br/agronegocio/credito-rural-investimento/investimento-agricola
Não;https://santander.com.br/agronegocio/credito-rural-comercializacao/npr
Não;https://santander.com.br/conv-agro-5-2
Não;https://santander.com.br/conv-agro-11-2
Não;https://santander.com.br/conv-agro-8-4
Não;https://santander.com.br/agronegocio
Não;https://santander.com.br/agronegocio/titulos-do-agronegocio
Não;https://santander.com.br/agronegocio/financiamentos-do-bndes/prodecoop
Não;https://santander.com.br/agronegocio/credito-rural/fornecimento-a-cooperados
Não;https://santander.com.br/conv-agro-9-2
Não;https://santander.com.br/agronegocio/financiamentos-do-bndes/inovagro
Não;https://santander.com.br/conv-agro-8-3
Não;https://santander.com.br/agronegocio/credito-rural-custeio
Não;https://santander.com.br/agronegocio/financiamentos-do-bndes/moderagro
Não;https://santander.com.br/conv-agro-10-3
Não;https://santander.com.br/agronegocio/credito-rural-comercializacao/adiantamento-a-cooperados
Não;https://santander.com.br/agronegocio/credito-rural-comercializacao
Não;https://santander.com.br/agronegocio/titulos-do-agronegocio/cpr-financeira
